No,frame,x,y
58.0,13.0,888.0,375.0
59.0,13.0,876.0,374.0
60.0,13.0,868.0,368.0
61.0,13.0,888.0,360.0
62.0,13.0,894.0,360.0
63.0,13.0,901.0,360.0
64.0,13.0,912.0,369.0
65.0,13.0,901.0,365.0
66.0,13.0,894.0,365.0
67.0,13.0,888.0,365.0
0.0,14.0,806.0,320.0
1.0,14.0,807.0,337.0
2.0,14.0,810.0,354.0
3.0,14.0,814.0,370.0
4.0,14.0,824.0,383.0
5.0,14.0,837.0,393.0
6.0,14.0,854.0,400.0
7.0,14.0,874.0,403.0
8.0,14.0,892.0,403.0
9.0,14.0,907.0,398.0
10.0,14.0,916.0,388.0
11.0,14.0,922.0,376.0
12.0,14.0,926.0,364.0
13.0,14.0,927.0,350.0
14.0,14.0,927.0,337.0
15.0,14.0,925.0,326.0
16.0,14.0,923.0,314.0
17.0,14.0,830.0,298.0
18.0,14.0,839.0,287.0
19.0,14.0,851.0,281.0
20.0,14.0,865.0,280.0
21.0,14.0,878.0,284.0
22.0,14.0,898.0,284.0
23.0,14.0,906.0,280.0
24.0,14.0,915.0,280.0
25.0,14.0,922.0,283.0
26.0,14.0,925.0,291.0
27.0,14.0,889.0,296.0
28.0,14.0,892.0,302.0
29.0,14.0,895.0,309.0
30.0,14.0,898.0,316.0
31.0,14.0,876.0,330.0
32.0,14.0,886.0,332.0
33.0,14.0,895.0,334.0
34.0,14.0,903.0,330.0
35.0,14.0,910.0,325.0
36.0,14.0,844.0,306.0
37.0,14.0,852.0,303.0
38.0,14.0,860.0,301.0
39.0,14.0,868.0,303.0
40.0,14.0,861.0,304.0
41.0,14.0,853.0,306.0
42.0,14.0,900.0,300.0
43.0,14.0,908.0,299.0
44.0,14.0,914.0,299.0
45.0,14.0,918.0,302.0
46.0,14.0,913.0,302.0
47.0,14.0,907.0,301.0
48.0,14.0,865.0,361.0
49.0,14.0,877.0,350.0
50.0,14.0,889.0,345.0
51.0,14.0,895.0,345.0
52.0,14.0,901.0,343.0
53.0,14.0,907.0,346.0
54.0,14.0,911.0,354.0
55.0,14.0,908.0,358.0
56.0,14.0,902.0,361.0
57.0,14.0,896.0,363.0
58.0,14.0,890.0,364.0
59.0,14.0,878.0,364.0
60.0,14.0,870.0,359.0
61.0,14.0,889.0,352.0
62.0,14.0,895.0,351.0
63.0,14.0,901.0,351.0
64.0,14.0,907.0,353.0
65.0,14.0,901.0,353.0
66.0,14.0,896.0,355.0
67.0,14.0,889.0,356.0
0.0,15.0,804.0,323.0
1.0,15.0,805.0,340.0
2.0,15.0,808.0,356.0
3.0,15.0,812.0,372.0
4.0,15.0,820.0,385.0
5.0,15.0,834.0,394.0
6.0,15.0,852.0,399.0
7.0,15.0,873.0,401.0
8.0,15.0,892.0,400.0
9.0,15.0,906.0,395.0
10.0,15.0,914.0,388.0
11.0,15.0,920.0,379.0
12.0,15.0,924.0,368.0
13.0,15.0,925.0,356.0
14.0,15.0,926.0,344.0
15.0,15.0,926.0,333.0
16.0,15.0,924.0,322.0
17.0,15.0,833.0,299.0
18.0,15.0,843.0,289.0
19.0,15.0,857.0,283.0
20.0,15.0,872.0,282.0
21.0,15.0,885.0,286.0
22.0,15.0,905.0,286.0
23.0,15.0,913.0,282.0
24.0,15.0,922.0,283.0
25.0,15.0,928.0,286.0
26.0,15.0,931.0,294.0
27.0,15.0,896.0,296.0
28.0,15.0,898.0,301.0
29.0,15.0,900.0,305.0
30.0,15.0,903.0,311.0
31.0,15.0,882.0,328.0
32.0,15.0,890.0,329.0
33.0,15.0,898.0,330.0
34.0,15.0,905.0,328.0
35.0,15.0,910.0,325.0
36.0,15.0,848.0,305.0
37.0,15.0,856.0,301.0
38.0,15.0,864.0,300.0
39.0,15.0,872.0,303.0
40.0,15.0,865.0,305.0
41.0,15.0,857.0,306.0
42.0,15.0,906.0,302.0
43.0,15.0,913.0,299.0
44.0,15.0,919.0,300.0
45.0,15.0,923.0,304.0
46.0,15.0,919.0,304.0
47.0,15.0,913.0,303.0
48.0,15.0,865.0,359.0
49.0,15.0,879.0,347.0
50.0,15.0,890.0,341.0
51.0,15.0,897.0,343.0
52.0,15.0,903.0,341.0
53.0,15.0,908.0,346.0
54.0,15.0,911.0,356.0
55.0,15.0,908.0,359.0
56.0,15.0,903.0,361.0
57.0,15.0,897.0,362.0
58.0,15.0,889.0,362.0
59.0,15.0,878.0,362.0
60.0,15.0,870.0,357.0
61.0,15.0,890.0,350.0
62.0,15.0,897.0,349.0
63.0,15.0,902.0,349.0
64.0,15.0,907.0,355.0
65.0,15.0,903.0,353.0
66.0,15.0,897.0,353.0
67.0,15.0,890.0,354.0
0.0,16.0,803.0,325.0
1.0,16.0,804.6666666666666,342.3333333333333
2.0,16.0,807.6666666666666,358.6666666666667
3.0,16.0,812.0,375.0
4.0,16.0,820.6666666666666,388.0
5.0,16.0,835.3333333333334,397.0
6.0,16.0,853.6666666666666,402.0
7.0,16.0,874.3333333333334,403.6666666666667
8.0,16.0,893.6666666666666,402.3333333333333
9.0,16.0,907.6666666666666,397.3333333333333
10.0,16.0,916.0,390.3333333333333
11.0,16.0,922.0,381.3333333333333
12.0,16.0,926.0,370.0
13.0,16.0,927.0,357.6666666666667
14.0,16.0,927.6666666666666,345.3333333333333
15.0,16.0,927.6666666666666,333.6666666666667
16.0,16.0,925.6666666666666,322.3333333333333
17.0,16.0,832.3333333333334,301.3333333333333
18.0,16.0,842.0,291.0
19.0,16.0,856.0,284.6666666666667
20.0,16.0,871.0,283.6666666666667
21.0,16.0,884.3333333333334,287.3333333333333
22.0,16.0,904.3333333333334,286.6666666666667
23.0,16.0,912.3333333333334,282.6666666666667
24.0,16.0,921.3333333333334,283.0
25.0,16.0,928.0,285.6666666666667
26.0,16.0,931.3333333333334,293.6666666666667
27.0,16.0,895.3333333333334,297.3333333333333
28.0,16.0,897.6666666666666,302.0
29.0,16.0,900.0,306.0
30.0,16.0,903.0,311.6666666666667
31.0,16.0,882.3333333333334,330.0
32.0,16.0,890.6666666666666,330.6666666666667
33.0,16.0,898.6666666666666,331.3333333333333
34.0,16.0,905.3333333333334,329.3333333333333
35.0,16.0,910.3333333333334,327.0
36.0,16.0,847.6666666666666,307.3333333333333
37.0,16.0,855.6666666666666,303.0
38.0,16.0,863.6666666666666,301.6666666666667
39.0,16.0,871.3333333333334,304.6666666666667
40.0,16.0,864.6666666666666,306.6666666666667
41.0,16.0,856.6666666666666,308.0
42.0,16.0,905.6666666666666,303.0
43.0,16.0,912.3333333333334,299.6666666666667
44.0,16.0,918.6666666666666,300.3333333333333
45.0,16.0,923.0,304.3333333333333
46.0,16.0,918.6666666666666,304.3333333333333
47.0,16.0,912.6666666666666,303.6666666666667
48.0,16.0,865.6666666666666,361.0
49.0,16.0,879.6666666666666,348.6666666666667
50.0,16.0,890.6666666666666,342.6666666666667
51.0,16.0,897.3333333333334,344.0
52.0,16.0,903.0,342.3333333333333
53.0,16.0,908.3333333333334,347.3333333333333
54.0,16.0,912.0,357.6666666666667
55.0,16.0,908.3333333333334,360.0
56.0,16.0,903.3333333333334,361.6666666666667
57.0,16.0,897.3333333333334,362.6666666666667
58.0,16.0,890.0,363.0
59.0,16.0,879.0,363.0
60.0,16.0,870.6666666666666,358.6666666666667
61.0,16.0,890.6666666666666,351.0
62.0,16.0,897.3333333333334,350.0
63.0,16.0,902.3333333333334,350.0
64.0,16.0,908.0,356.3333333333333
65.0,16.0,903.0,354.0
66.0,16.0,897.3333333333334,354.3333333333333
67.0,16.0,890.6666666666666,355.0
0.0,17.0,802.0,327.0
1.0,17.0,804.3333333333334,344.6666666666667
2.0,17.0,807.3333333333334,361.3333333333333
3.0,17.0,812.0,378.0
4.0,17.0,821.3333333333334,391.0
5.0,17.0,836.6666666666666,400.0
6.0,17.0,855.3333333333334,405.0
7.0,17.0,875.6666666666666,406.3333333333333
8.0,17.0,895.3333333333334,404.6666666666667
9.0,17.0,909.3333333333334,399.6666666666667
10.0,17.0,918.0,392.6666666666667
11.0,17.0,924.0,383.6666666666667
12.0,17.0,928.0,372.0
13.0,17.0,929.0,359.3333333333333
14.0,17.0,929.3333333333334,346.6666666666667
15.0,17.0,929.3333333333334,334.3333333333333
16.0,17.0,927.3333333333334,322.6666666666667
17.0,17.0,831.6666666666666,303.6666666666667
18.0,17.0,841.0,293.0
19.0,17.0,855.0,286.3333333333333
20.0,17.0,870.0,285.3333333333333
21.0,17.0,883.6666666666666,288.6666666666667
22.0,17.0,903.6666666666666,287.3333333333333
23.0,17.0,911.6666666666666,283.3333333333333
24.0,17.0,920.6666666666666,283.0
25.0,17.0,928.0,285.3333333333333
26.0,17.0,931.6666666666666,293.3333333333333
27.0,17.0,894.6666666666666,298.6666666666667
28.0,17.0,897.3333333333334,303.0
29.0,17.0,900.0,307.0
30.0,17.0,903.0,312.3333333333333
31.0,17.0,882.6666666666666,332.0
32.0,17.0,891.3333333333334,332.3333333333333
33.0,17.0,899.3333333333334,332.6666666666667
34.0,17.0,905.6666666666666,330.6666666666667
35.0,17.0,910.6666666666666,329.0
36.0,17.0,847.3333333333334,309.6666666666667
37.0,17.0,855.3333333333334,305.0
38.0,17.0,863.3333333333334,303.3333333333333
39.0,17.0,870.6666666666666,306.3333333333333
40.0,17.0,864.3333333333334,308.3333333333333
41.0,17.0,856.3333333333334,310.0
42.0,17.0,905.3333333333334,304.0
43.0,17.0,911.6666666666666,300.3333333333333
44.0,17.0,918.3333333333334,300.6666666666667
45.0,17.0,923.0,304.6666666666667
46.0,17.0,918.3333333333334,304.6666666666667
47.0,17.0,912.3333333333334,304.3333333333333
48.0,17.0,866.3333333333334,363.0
49.0,17.0,880.3333333333334,350.3333333333333
50.0,17.0,891.3333333333334,344.3333333333333
51.0,17.0,897.6666666666666,345.0
52.0,17.0,903.0,343.6666666666667
53.0,17.0,908.6666666666666,348.6666666666667
54.0,17.0,913.0,359.3333333333333
55.0,17.0,908.6666666666666,361.0
56.0,17.0,903.6666666666666,362.3333333333333
57.0,17.0,897.6666666666666,363.3333333333333
58.0,17.0,891.0,364.0
59.0,17.0,880.0,364.0
60.0,17.0,871.3333333333334,360.3333333333333
61.0,17.0,891.3333333333334,352.0
62.0,17.0,897.6666666666666,351.0
63.0,17.0,902.6666666666666,351.0
64.0,17.0,909.0,357.6666666666667
65.0,17.0,903.0,355.0
66.0,17.0,897.6666666666666,355.6666666666667
67.0,17.0,891.3333333333334,356.0
0.0,18.0,801.0,329.0
1.0,18.0,804.0,347.0
2.0,18.0,807.0,364.0
3.0,18.0,812.0,381.0
4.0,18.0,822.0,394.0
5.0,18.0,838.0,403.0
6.0,18.0,857.0,408.0
7.0,18.0,877.0,409.0
8.0,18.0,897.0,407.0
9.0,18.0,911.0,402.0
10.0,18.0,920.0,395.0
11.0,18.0,926.0,386.0
12.0,18.0,930.0,374.0
13.0,18.0,931.0,361.0
14.0,18.0,931.0,348.0
15.0,18.0,931.0,335.0
16.0,18.0,929.0,323.0
17.0,18.0,831.0,306.0
18.0,18.0,840.0,295.0
19.0,18.0,854.0,288.0
20.0,18.0,869.0,287.0
21.0,18.0,883.0,290.0
22.0,18.0,903.0,288.0
23.0,18.0,911.0,284.0
24.0,18.0,920.0,283.0
25.0,18.0,928.0,285.0
26.0,18.0,932.0,293.0
27.0,18.0,894.0,300.0
28.0,18.0,897.0,304.0
29.0,18.0,900.0,308.0
30.0,18.0,903.0,313.0
31.0,18.0,883.0,334.0
32.0,18.0,892.0,334.0
33.0,18.0,900.0,334.0
34.0,18.0,906.0,332.0
35.0,18.0,911.0,331.0
36.0,18.0,847.0,312.0
37.0,18.0,855.0,307.0
38.0,18.0,863.0,305.0
39.0,18.0,870.0,308.0
40.0,18.0,864.0,310.0
41.0,18.0,856.0,312.0
42.0,18.0,905.0,305.0
43.0,18.0,911.0,301.0
44.0,18.0,918.0,301.0
45.0,18.0,923.0,305.0
46.0,18.0,918.0,305.0
47.0,18.0,912.0,305.0
48.0,18.0,867.0,365.0
49.0,18.0,881.0,352.0
50.0,18.0,892.0,346.0
51.0,18.0,898.0,346.0
52.0,18.0,903.0,345.0
53.0,18.0,909.0,350.0
54.0,18.0,914.0,361.0
55.0,18.0,909.0,362.0
56.0,18.0,904.0,363.0
57.0,18.0,898.0,364.0
58.0,18.0,892.0,365.0
59.0,18.0,881.0,365.0
60.0,18.0,872.0,362.0
61.0,18.0,892.0,353.0
62.0,18.0,898.0,352.0
63.0,18.0,903.0,352.0
64.0,18.0,910.0,359.0
65.0,18.0,903.0,356.0
66.0,18.0,898.0,357.0
67.0,18.0,892.0,357.0
0.0,19.0,799.0,326.0
1.0,19.0,801.0,343.0
2.0,19.0,805.0,360.0
3.0,19.0,810.0,377.0
4.0,19.0,822.0,389.0
5.0,19.0,838.0,397.0
6.0,19.0,858.0,401.0
7.0,19.0,878.0,402.0
8.0,19.0,897.0,399.0
9.0,19.0,910.0,393.0
10.0,19.0,916.0,383.0
11.0,19.0,920.0,373.0
12.0,19.0,921.0,361.0
13.0,19.0,922.0,349.0
14.0,19.0,922.0,338.0
15.0,19.0,920.0,326.0
16.0,19.0,917.0,316.0
17.0,19.0,831.0,300.0
18.0,19.0,840.0,290.0
19.0,19.0,854.0,283.0
20.0,19.0,869.0,282.0
21.0,19.0,882.0,285.0
22.0,19.0,902.0,284.0
23.0,19.0,908.0,280.0
24.0,19.0,915.0,279.0
25.0,19.0,921.0,280.0
26.0,19.0,924.0,287.0
27.0,19.0,894.0,294.0
28.0,19.0,897.0,300.0
29.0,19.0,901.0,305.0
30.0,19.0,905.0,310.0
31.0,19.0,884.0,329.0
32.0,19.0,893.0,329.0
33.0,19.0,901.0,329.0
34.0,19.0,906.0,327.0
35.0,19.0,911.0,324.0
36.0,19.0,846.0,306.0
37.0,19.0,854.0,302.0
38.0,19.0,862.0,300.0
39.0,19.0,869.0,303.0
40.0,19.0,863.0,305.0
41.0,19.0,855.0,306.0
42.0,19.0,902.0,299.0
43.0,19.0,909.0,295.0
44.0,19.0,915.0,294.0
45.0,19.0,919.0,298.0
46.0,19.0,915.0,299.0
47.0,19.0,909.0,299.0
48.0,19.0,868.0,360.0
49.0,19.0,882.0,347.0
50.0,19.0,893.0,341.0
51.0,19.0,900.0,341.0
52.0,19.0,905.0,339.0
53.0,19.0,909.0,343.0
54.0,19.0,912.0,353.0
55.0,19.0,909.0,356.0
56.0,19.0,906.0,358.0
57.0,19.0,900.0,360.0
58.0,19.0,894.0,361.0
59.0,19.0,883.0,362.0
60.0,19.0,874.0,358.0
61.0,19.0,893.0,348.0
62.0,19.0,900.0,348.0
63.0,19.0,905.0,347.0
64.0,19.0,908.0,351.0
65.0,19.0,905.0,350.0
66.0,19.0,900.0,352.0
67.0,19.0,894.0,353.0
0.0,20.0,799.0,342.0
1.0,20.0,803.0,361.0
2.0,20.0,806.0,379.0
3.0,20.0,812.0,396.0
4.0,20.0,824.0,409.0
5.0,20.0,841.0,417.0
6.0,20.0,862.0,422.0
7.0,20.0,885.0,422.0
8.0,20.0,907.0,420.0
9.0,20.0,924.0,416.0
10.0,20.0,936.0,409.0
11.0,20.0,944.0,398.0
12.0,20.0,948.0,384.0
13.0,20.0,949.0,369.0
14.0,20.0,950.0,354.0
15.0,20.0,948.0,339.0
16.0,20.0,945.0,324.0
17.0,20.0,824.0,305.0
18.0,20.0,831.0,290.0
19.0,20.0,845.0,280.0
20.0,20.0,862.0,277.0
21.0,20.0,877.0,281.0
22.0,20.0,898.0,277.0
23.0,20.0,909.0,272.0
24.0,20.0,922.0,273.0
25.0,20.0,933.0,278.0
26.0,20.0,938.0,290.0
27.0,20.0,893.0,296.0
28.0,20.0,896.0,301.0
29.0,20.0,899.0,306.0
30.0,20.0,902.0,312.0
31.0,20.0,881.0,334.0
32.0,20.0,891.0,334.0
33.0,20.0,901.0,335.0
34.0,20.0,908.0,333.0
35.0,20.0,914.0,331.0
36.0,20.0,842.0,313.0
37.0,20.0,850.0,307.0
38.0,20.0,859.0,304.0
39.0,20.0,868.0,306.0
40.0,20.0,860.0,309.0
41.0,20.0,852.0,311.0
42.0,20.0,907.0,303.0
43.0,20.0,914.0,300.0
44.0,20.0,922.0,300.0
45.0,20.0,928.0,304.0
46.0,20.0,922.0,304.0
47.0,20.0,915.0,304.0
48.0,20.0,870.0,373.0
49.0,20.0,883.0,358.0
50.0,20.0,894.0,351.0
51.0,20.0,901.0,352.0
52.0,20.0,908.0,349.0
53.0,20.0,916.0,355.0
54.0,20.0,923.0,368.0
55.0,20.0,917.0,371.0
56.0,20.0,911.0,371.0
57.0,20.0,904.0,372.0
58.0,20.0,896.0,373.0
59.0,20.0,885.0,374.0
60.0,20.0,876.0,370.0
61.0,20.0,895.0,360.0
62.0,20.0,902.0,359.0
63.0,20.0,908.0,358.0
64.0,20.0,917.0,366.0
65.0,20.0,909.0,362.0
66.0,20.0,902.0,363.0
67.0,20.0,896.0,364.0
0.0,21.0,798.0,338.0
1.0,21.0,801.0,357.0
2.0,21.0,804.0,375.0
3.0,21.0,811.0,393.0
4.0,21.0,822.0,407.0
5.0,21.0,838.0,416.0
6.0,21.0,858.0,421.0
7.0,21.0,880.0,423.0
8.0,21.0,902.0,422.0
9.0,21.0,922.0,418.0
10.0,21.0,937.0,413.0
11.0,21.0,949.0,404.0
12.0,21.0,957.0,392.0
13.0,21.0,961.0,377.0
14.0,21.0,962.0,359.0
15.0,21.0,960.0,343.0
16.0,21.0,958.0,326.0
17.0,21.0,824.0,300.0
18.0,21.0,832.0,284.0
19.0,21.0,847.0,274.0
20.0,21.0,865.0,272.0
21.0,21.0,880.0,277.0
22.0,21.0,897.0,277.0
23.0,21.0,910.0,272.0
24.0,21.0,924.0,274.0
25.0,21.0,936.0,281.0
26.0,21.0,942.0,293.0
27.0,21.0,892.0,296.0
28.0,21.0,894.0,302.0
29.0,21.0,896.0,307.0
30.0,21.0,899.0,313.0
31.0,21.0,879.0,338.0
32.0,21.0,889.0,338.0
33.0,21.0,898.0,338.0
34.0,21.0,906.0,336.0
35.0,21.0,913.0,335.0
36.0,21.0,843.0,309.0
37.0,21.0,851.0,302.0
38.0,21.0,860.0,300.0
39.0,21.0,869.0,305.0
40.0,21.0,861.0,306.0
41.0,21.0,852.0,308.0
42.0,21.0,908.0,304.0
43.0,21.0,916.0,301.0
44.0,21.0,924.0,302.0
45.0,21.0,931.0,306.0
46.0,21.0,924.0,306.0
47.0,21.0,916.0,305.0
48.0,21.0,869.0,376.0
49.0,21.0,882.0,361.0
50.0,21.0,893.0,354.0
51.0,21.0,899.0,355.0
52.0,21.0,905.0,353.0
53.0,21.0,914.0,360.0
54.0,21.0,923.0,372.0
55.0,21.0,914.0,374.0
56.0,21.0,908.0,374.0
57.0,21.0,901.0,374.0
58.0,21.0,894.0,375.0
59.0,21.0,883.0,376.0
60.0,21.0,875.0,373.0
61.0,21.0,893.0,364.0
62.0,21.0,899.0,363.0
63.0,21.0,906.0,363.0
64.0,21.0,917.0,370.0
65.0,21.0,906.0,365.0
66.0,21.0,900.0,365.0
67.0,21.0,894.0,366.0
0.0,22.0,800.0,345.0
1.0,22.0,802.0,364.0
2.0,22.0,805.0,383.0
3.0,22.0,812.0,400.0
4.0,22.0,824.0,413.0
5.0,22.0,840.0,422.0
6.0,22.0,859.0,428.0
7.0,22.0,880.0,430.0
8.0,22.0,902.0,430.0
9.0,22.0,921.0,426.0
10.0,22.0,936.0,420.0
11.0,22.0,947.0,410.0
12.0,22.0,954.0,397.0
13.0,22.0,959.0,383.0
14.0,22.0,960.0,366.0
15.0,22.0,959.0,349.0
16.0,22.0,956.0,332.0
17.0,22.0,826.0,302.0
18.0,22.0,834.0,288.0
19.0,22.0,848.0,279.0
20.0,22.0,865.0,277.0
21.0,22.0,880.0,282.0
22.0,22.0,898.0,282.0
23.0,22.0,910.0,277.0
24.0,22.0,924.0,279.0
25.0,22.0,935.0,285.0
26.0,22.0,941.0,297.0
27.0,22.0,892.0,302.0
28.0,22.0,895.0,308.0
29.0,22.0,897.0,314.0
30.0,22.0,899.0,321.0
31.0,22.0,879.0,345.0
32.0,22.0,889.0,345.0
33.0,22.0,899.0,346.0
34.0,22.0,907.0,344.0
35.0,22.0,914.0,343.0
36.0,22.0,844.0,314.0
37.0,22.0,852.0,308.0
38.0,22.0,860.0,306.0
39.0,22.0,869.0,310.0
40.0,22.0,862.0,311.0
41.0,22.0,853.0,312.0
42.0,22.0,908.0,310.0
43.0,22.0,917.0,306.0
44.0,22.0,924.0,307.0
45.0,22.0,931.0,311.0
46.0,22.0,924.0,311.0
47.0,22.0,917.0,310.0
48.0,22.0,870.0,383.0
49.0,22.0,883.0,369.0
50.0,22.0,893.0,362.0
51.0,22.0,900.0,363.0
52.0,22.0,907.0,361.0
53.0,22.0,915.0,367.0
54.0,22.0,924.0,379.0
55.0,22.0,916.0,382.0
56.0,22.0,909.0,383.0
57.0,22.0,902.0,383.0
58.0,22.0,895.0,384.0
59.0,22.0,884.0,385.0
60.0,22.0,876.0,380.0
61.0,22.0,894.0,372.0
62.0,22.0,900.0,371.0
63.0,22.0,907.0,371.0
64.0,22.0,919.0,377.0
65.0,22.0,908.0,372.0
66.0,22.0,901.0,373.0
67.0,22.0,894.0,374.0
0.0,23.0,802.0,344.0
1.0,23.0,804.0,364.0
2.0,23.0,806.0,384.0
3.0,23.0,812.0,402.0
4.0,23.0,824.0,417.0
5.0,23.0,841.0,427.0
6.0,23.0,862.0,433.0
7.0,23.0,884.0,436.0
8.0,23.0,906.0,435.0
9.0,23.0,925.0,432.0
10.0,23.0,939.0,424.0
11.0,23.0,949.0,412.0
12.0,23.0,955.0,398.0
13.0,23.0,959.0,382.0
14.0,23.0,960.0,365.0
15.0,23.0,959.0,348.0
16.0,23.0,957.0,331.0
17.0,23.0,829.0,304.0
18.0,23.0,838.0,290.0
19.0,23.0,852.0,282.0
20.0,23.0,869.0,280.0
21.0,23.0,884.0,285.0
22.0,23.0,902.0,285.0
23.0,23.0,915.0,281.0
24.0,23.0,928.0,282.0
25.0,23.0,940.0,288.0
26.0,23.0,945.0,301.0
27.0,23.0,896.0,304.0
28.0,23.0,899.0,312.0
29.0,23.0,902.0,320.0
30.0,23.0,905.0,329.0
31.0,23.0,883.0,350.0
32.0,23.0,893.0,351.0
33.0,23.0,903.0,352.0
34.0,23.0,911.0,350.0
35.0,23.0,919.0,348.0
36.0,23.0,847.0,314.0
37.0,23.0,855.0,309.0
38.0,23.0,863.0,308.0
39.0,23.0,872.0,311.0
40.0,23.0,864.0,313.0
41.0,23.0,856.0,314.0
42.0,23.0,912.0,312.0
43.0,23.0,920.0,308.0
44.0,23.0,928.0,309.0
45.0,23.0,934.0,313.0
46.0,23.0,928.0,312.0
47.0,23.0,921.0,312.0
48.0,23.0,874.0,388.0
49.0,23.0,887.0,375.0
50.0,23.0,897.0,368.0
51.0,23.0,904.0,370.0
52.0,23.0,911.0,368.0
53.0,23.0,919.0,374.0
54.0,23.0,927.0,385.0
55.0,23.0,920.0,388.0
56.0,23.0,913.0,389.0
57.0,23.0,906.0,389.0
58.0,23.0,899.0,389.0
59.0,23.0,887.0,390.0
60.0,23.0,880.0,386.0
61.0,23.0,898.0,378.0
62.0,23.0,904.0,377.0
63.0,23.0,911.0,377.0
64.0,23.0,922.0,383.0
65.0,23.0,912.0,379.0
66.0,23.0,905.0,379.0
67.0,23.0,898.0,379.0
0.0,24.0,799.0,346.0
1.0,24.0,802.0,368.0
2.0,24.0,805.0,389.0
3.0,24.0,810.0,409.0
4.0,24.0,821.0,425.0
5.0,24.0,839.0,435.0
6.0,24.0,863.0,440.0
7.0,24.0,888.0,441.0
8.0,24.0,911.0,439.0
9.0,24.0,930.0,435.0
10.0,24.0,944.0,428.0
11.0,24.0,954.0,416.0
12.0,24.0,960.0,401.0
13.0,24.0,962.0,385.0
14.0,24.0,962.0,368.0
15.0,24.0,962.0,351.0
16.0,24.0,960.0,334.0
17.0,24.0,826.0,311.0
18.0,24.0,836.0,295.0
19.0,24.0,851.0,286.0
20.0,24.0,869.0,283.0
21.0,24.0,886.0,288.0
22.0,24.0,907.0,288.0
23.0,24.0,919.0,283.0
24.0,24.0,933.0,284.0
25.0,24.0,944.0,290.0
26.0,24.0,950.0,302.0
27.0,24.0,899.0,308.0
28.0,24.0,902.0,317.0
29.0,24.0,905.0,325.0
30.0,24.0,908.0,334.0
31.0,24.0,887.0,355.0
32.0,24.0,897.0,355.0
33.0,24.0,906.0,357.0
34.0,24.0,914.0,354.0
35.0,24.0,921.0,352.0
36.0,24.0,846.0,321.0
37.0,24.0,855.0,314.0
38.0,24.0,864.0,313.0
39.0,24.0,873.0,317.0
40.0,24.0,865.0,319.0
41.0,24.0,856.0,320.0
42.0,24.0,915.0,315.0
43.0,24.0,923.0,311.0
44.0,24.0,932.0,311.0
45.0,24.0,938.0,316.0
46.0,24.0,932.0,316.0
47.0,24.0,924.0,316.0
48.0,24.0,875.0,394.0
49.0,24.0,888.0,381.0
50.0,24.0,900.0,373.0
51.0,24.0,908.0,375.0
52.0,24.0,915.0,372.0
53.0,24.0,923.0,378.0
54.0,24.0,931.0,389.0
55.0,24.0,924.0,392.0
56.0,24.0,917.0,393.0
57.0,24.0,910.0,394.0
58.0,24.0,902.0,395.0
59.0,24.0,889.0,396.0
60.0,24.0,881.0,392.0
61.0,24.0,901.0,383.0
62.0,24.0,908.0,382.0
63.0,24.0,915.0,381.0
64.0,24.0,926.0,387.0
65.0,24.0,915.0,383.0
66.0,24.0,908.0,384.0
67.0,24.0,901.0,385.0
0.0,25.0,805.0,348.0
1.0,25.0,806.0,369.0
2.0,25.0,808.0,390.0
3.0,25.0,813.0,410.0
4.0,25.0,824.0,426.0
5.0,25.0,840.0,438.0
6.0,25.0,861.0,445.0
7.0,25.0,884.0,448.0
8.0,25.0,906.0,447.0
9.0,25.0,926.0,443.0
10.0,25.0,940.0,435.0
11.0,25.0,951.0,423.0
12.0,25.0,959.0,408.0
13.0,25.0,963.0,391.0
14.0,25.0,965.0,374.0
15.0,25.0,965.0,356.0
16.0,25.0,964.0,338.0
17.0,25.0,828.0,313.0
18.0,25.0,838.0,299.0
19.0,25.0,853.0,291.0
20.0,25.0,870.0,290.0
21.0,25.0,886.0,295.0
22.0,25.0,904.0,295.0
23.0,25.0,918.0,290.0
24.0,25.0,932.0,291.0
25.0,25.0,944.0,296.0
26.0,25.0,950.0,308.0
27.0,25.0,898.0,315.0
28.0,25.0,900.0,324.0
29.0,25.0,902.0,333.0
30.0,25.0,905.0,343.0
31.0,25.0,883.0,363.0
32.0,25.0,894.0,364.0
33.0,25.0,903.0,366.0
34.0,25.0,911.0,363.0
35.0,25.0,919.0,361.0
36.0,25.0,847.0,326.0
37.0,25.0,855.0,320.0
38.0,25.0,863.0,319.0
39.0,25.0,872.0,322.0
40.0,25.0,865.0,324.0
41.0,25.0,856.0,326.0
42.0,25.0,914.0,321.0
43.0,25.0,923.0,318.0
44.0,25.0,931.0,319.0
45.0,25.0,938.0,323.0
46.0,25.0,931.0,323.0
47.0,25.0,923.0,323.0
48.0,25.0,873.0,401.0
49.0,25.0,886.0,389.0
50.0,25.0,897.0,382.0
51.0,25.0,904.0,384.0
52.0,25.0,911.0,381.0
53.0,25.0,920.0,387.0
54.0,25.0,928.0,397.0
55.0,25.0,921.0,402.0
56.0,25.0,913.0,403.0
57.0,25.0,906.0,404.0
58.0,25.0,898.0,405.0
59.0,25.0,886.0,405.0
60.0,25.0,879.0,399.0
61.0,25.0,897.0,391.0
62.0,25.0,904.0,391.0
63.0,25.0,911.0,390.0
64.0,25.0,923.0,396.0
65.0,25.0,912.0,392.0
66.0,25.0,905.0,393.0
67.0,25.0,898.0,394.0
0.0,26.0,802.0,346.0
1.0,26.0,803.0,368.0
